,Date,Winner,Method,Weight_class,W_round,W_round_time,R_KD,B_KD,R_sub_att,B_sub_att,R_rev,B_rev,R_ctrl,B_ctrl,R_link,B_link,N_Rounds,Fight_time,R_total_str_att,R_total_str_land,B_total_str_att,B_total_str_land,R_TD_att,R_TD_land,B_TD_att,B_TD_land,R_sig_str_att,R_sig_str_land,B_sig_str_att,B_sig_str_land,R_sig_str_head_att,R_sig_str_head_land,B_sig_str_head_att,B_sig_str_head_land,R_sig_str_body_att,R_sig_str_body_land,B_sig_str_body_att,B_sig_str_body_land,R_sig_str_leg_att,R_sig_str_leg_land,B_sig_str_leg_att,B_sig_str_leg_land,R_sig_str_dist_att,R_sig_str_dist_land,B_sig_str_dist_att,B_sig_str_dist_land,R_sig_str_clinch_att,R_sig_str_clinch_land,B_sig_str_clinch_att,B_sig_str_clinch_land,R_sig_str_ground_att,R_sig_str_ground_land,B_sig_str_ground_att,B_sig_str_ground_land,R_Height,R_Reach,R_Stance,B_Height,B_Reach,B_Stance,R_age,B_age
1429,2021-03-20,B,Dec,Women's Bantamweight,3,300,0.0,0.0,0.0,0.0,0.0,1.0,135.0,228.0,http://ufcstats.com/fighter-details/c7d297714d9ab1a4,http://ufcstats.com/fighter-details/9cdd2da1a9104a0b,3,1200,93.0,59.0,184.0,92.0,4.0,2.0,1.0,1.0,63.0,30.0,138.0,51.0,40.0,14.0,110.0,29.0,13.0,7.0,20.0,15.0,10.0,9.0,8.0,7.0,54.0,25.0,119.0,36.0,9.0,5.0,15.0,13.0,0.0,0.0,4.0,2.0,66.0,68.0,Orthodox,71.0,72.0,Orthodox,43.0,29.0
1430,2020-02-15,R,Dec,Women's Bantamweight,3,300,0.0,0.0,0.0,0.0,0.0,0.0,513.0,22.0,http://ufcstats.com/fighter-details/9cdd2da1a9104a0b,http://ufcstats.com/fighter-details/568bbad0eaced57c,3,1200,253.0,154.0,83.0,50.0,8.0,3.0,1.0,0.0,166.0,86.0,71.0,40.0,120.0,48.0,57.0,32.0,46.0,38.0,12.0,7.0,0.0,0.0,2.0,1.0,49.0,16.0,54.0,24.0,61.0,45.0,17.0,16.0,56.0,25.0,0.0,0.0,71.0,72.0,Orthodox,67.0,65.0,Orthodox,28.0,29.0
1431,2019-09-28,B,Dec,Women's Bantamweight,3,300,0.0,0.0,0.0,0.0,0.0,0.0,347.0,465.0,http://ufcstats.com/fighter-details/9cdd2da1a9104a0b,http://ufcstats.com/fighter-details/2eeaefbfc7f9fcff,3,1200,94.0,58.0,91.0,49.0,4.0,0.0,4.0,2.0,47.0,26.0,39.0,21.0,22.0,4.0,36.0,18.0,23.0,21.0,2.0,2.0,2.0,1.0,1.0,1.0,18.0,4.0,8.0,2.0,29.0,22.0,15.0,8.0,0.0,0.0,16.0,11.0,71.0,72.0,Orthodox,67.0,65.0,Orthodox,28.0,37.0
1432,2019-05-04,R,KO,Women's Bantamweight,2,142,0.0,0.0,0.0,1.0,2.0,0.0,197.0,226.0,http://ufcstats.com/fighter-details/9cdd2da1a9104a0b,http://ufcstats.com/fighter-details/539ed332b3078821,3,742,107.0,82.0,38.0,29.0,0.0,0.0,3.0,1.0,66.0,43.0,11.0,9.0,61.0,38.0,11.0,9.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,64.0,42.0,10.0,8.0,71.0,72.0,Orthodox,67.0,67.0,Orthodox,27.0,31.0
1433,2019-03-02,B,KO,Women's Bantamweight,1,109,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,http://ufcstats.com/fighter-details/016a8d958883167c,http://ufcstats.com/fighter-details/9cdd2da1a9104a0b,3,409,36.0,24.0,49.0,25.0,0.0,0.0,0.0,0.0,25.0,14.0,49.0,25.0,16.0,6.0,37.0,15.0,7.0,6.0,11.0,9.0,2.0,2.0,1.0,1.0,24.0,13.0,41.0,18.0,1.0,1.0,3.0,3.0,0.0,0.0,5.0,4.0,66.0,68.0,Southpaw,71.0,72.0,Orthodox,30.0,27.0
1434,2018-11-30,B,Sub,Women's Featherweight,2,131,0.0,1.0,1.0,2.0,0.0,0.0,13.0,331.0,http://ufcstats.com/fighter-details/91dac5e69e28d5b5,http://ufcstats.com/fighter-details/9cdd2da1a9104a0b,4,731,50.0,30.0,64.0,37.0,2.0,0.0,6.0,0.0,39.0,19.0,50.0,24.0,27.0,10.0,31.0,11.0,12.0,9.0,18.0,12.0,0.0,0.0,1.0,1.0,23.0,8.0,28.0,12.0,16.0,11.0,18.0,10.0,0.0,0.0,4.0,2.0,67.0,66.0,Orthodox,71.0,72.0,Orthodox,26.0,27.0
1435,2021-11-20,B,Dec,Welterweight,3,300,0.0,0.0,0.0,0.0,0.0,0.0,53.0,465.0,http://ufcstats.com/fighter-details/c58f51dedb310998,http://ufcstats.com/fighter-details/45f7cb591c3ab00b,3,1200,107.0,71.0,80.0,51.0,1.0,1.0,8.0,5.0,57.0,29.0,42.0,18.0,44.0,19.0,31.0,8.0,13.0,10.0,2.0,2.0,0.0,0.0,9.0,8.0,42.0,18.0,42.0,18.0,6.0,5.0,0.0,0.0,9.0,6.0,0.0,0.0,73.0,75.0,Southpaw,70.0,72.0,Orthodox,33.0,29.0
1436,2021-08-07,B,Sub,Welterweight,1,205,0.0,0.0,2.0,1.0,0.0,0.0,61.0,10.0,http://ufcstats.com/fighter-details/c58f51dedb310998,http://ufcstats.com/fighter-details/6d4b63c767106d3a,3,505,16.0,6.0,13.0,8.0,1.0,1.0,0.0,0.0,12.0,4.0,12.0,7.0,12.0,4.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,12.0,4.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,75.0,Southpaw,71.0,76.0,Orthodox,33.0,29.0
1437,2021-01-20,R,Dec,Welterweight,5,300,0.0,0.0,0.0,1.0,0.0,0.0,921.0,135.0,http://ufcstats.com/fighter-details/c58f51dedb310998,http://ufcstats.com/fighter-details/84b3e7d38f2d2ec5,5,1800,125.0,93.0,96.0,52.0,6.0,4.0,3.0,1.0,52.0,24.0,50.0,12.0,43.0,19.0,42.0,7.0,7.0,3.0,7.0,5.0,2.0,2.0,1.0,0.0,29.0,10.0,45.0,8.0,2.0,1.0,5.0,4.0,21.0,13.0,0.0,0.0,73.0,75.0,Southpaw,75.0,80.0,Orthodox,33.0,33.0
1438,2020-01-25,B,Dec,Welterweight,3,300,0.0,0.0,0.0,0.0,0.0,0.0,41.0,613.0,http://ufcstats.com/fighter-details/6a2f7c151031653d,http://ufcstats.com/fighter-details/c58f51dedb310998,3,1200,52.0,23.0,107.0,54.0,1.0,0.0,8.0,6.0,36.0,14.0,51.0,9.0,23.0,2.0,45.0,6.0,4.0,4.0,5.0,2.0,9.0,8.0,1.0,1.0,36.0,14.0,49.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,68.0,70.0,Southpaw,73.0,75.0,Southpaw,35.0,32.0
1439,2019-07-06,B,Dec,Welterweight,3,300,0.0,0.0,0.0,0.0,0.0,1.0,144.0,709.0,http://ufcstats.com/fighter-details/82e7929bf6c2b689,http://ufcstats.com/fighter-details/c58f51dedb310998,3,1200,31.0,23.0,132.0,98.0,2.0,1.0,6.0,5.0,11.0,7.0,67.0,47.0,4.0,1.0,66.0,46.0,1.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,3.0,1.0,7.0,4.0,4.0,2.0,8.0,5.0,4.0,4.0,52.0,38.0,70.0,72.0,Southpaw,73.0,75.0,Southpaw,37.0,31.0
1440,2018-12-29,B,Sub,Welterweight,2,56,0.0,0.0,1.0,1.0,1.0,0.0,18.0,252.0,http://ufcstats.com/fighter-details/f9f07bb5a43535ed,http://ufcstats.com/fighter-details/c58f51dedb310998,3,656,39.0,20.0,33.0,16.0,0.0,0.0,5.0,4.0,24.0,5.0,22.0,10.0,18.0,2.0,20.0,8.0,5.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,18.0,2.0,8.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,12.0,6.0,74.0,75.0,Orthodox,73.0,75.0,Southpaw,34.0,31.0
1441,2018-07-07,B,Sub,Lightweight,2,52,0.0,0.0,0.0,2.0,0.0,0.0,158.0,64.0,http://ufcstats.com/fighter-details/c58f51dedb310998,http://ufcstats.com/fighter-details/cbb682f5fcc44bfc,3,652,35.0,19.0,26.0,13.0,6.0,2.0,0.0,0.0,26.0,12.0,22.0,9.0,17.0,4.0,13.0,3.0,7.0,7.0,6.0,4.0,2.0,1.0,3.0,2.0,21.0,8.0,19.0,7.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,73.0,75.0,Southpaw,70.0,72.0,Orthodox,30.0,31.0
1442,2017-06-25,B,Sub,Lightweight,1,277,0.0,0.0,0.0,1.0,0.0,0.0,8.0,213.0,http://ufcstats.com/fighter-details/c58f51dedb310998,http://ufcstats.com/fighter-details/ee9ebceabfd16fa7,5,577,14.0,9.0,45.0,37.0,0.0,0.0,1.0,1.0,9.0,4.0,30.0,22.0,8.0,3.0,27.0,19.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,7.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,26.0,19.0,73.0,75.0,Southpaw,69.0,77.0,Orthodox,29.0,24.0
1443,2016-04-16,B,Sub,Lightweight,2,80,0.0,0.0,0.0,2.0,0.0,0.0,60.0,76.0,http://ufcstats.com/fighter-details/08af939f41b5a57b,http://ufcstats.com/fighter-details/c58f51dedb310998,3,680,53.0,27.0,53.0,12.0,4.0,1.0,2.0,1.0,53.0,27.0,52.0,11.0,33.0,11.0,45.0,7.0,7.0,4.0,4.0,1.0,13.0,12.0,3.0,3.0,47.0,24.0,47.0,9.0,6.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,70.0,72.0,Southpaw,73.0,75.0,Southpaw,26.0,28.0
1444,2015-12-10,B,Sub,Lightweight,2,177,0.0,0.0,1.0,1.0,1.0,0.0,147.0,253.0,http://ufcstats.com/fighter-details/d1941565abf50b16,http://ufcstats.com/fighter-details/c58f51dedb310998,3,777,31.0,19.0,55.0,33.0,0.0,0.0,2.0,2.0,15.0,7.0,30.0,13.0,12.0,5.0,28.0,11.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,7.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,68.0,71.0,Southpaw,73.0,75.0,Southpaw,32.0,28.0
1445,2015-04-04,R,Dec,Lightweight,3,300,0.0,0.0,0.0,0.0,0.0,0.0,321.0,156.0,http://ufcstats.com/fighter-details/c58f51dedb310998,http://ufcstats.com/fighter-details/c76ec2bc3a57666a,3,1200,173.0,98.0,141.0,81.0,7.0,4.0,4.0,0.0,128.0,59.0,120.0,65.0,113.0,48.0,85.0,36.0,13.0,9.0,17.0,14.0,2.0,2.0,18.0,15.0,107.0,41.0,105.0,52.0,9.0,7.0,15.0,13.0,12.0,11.0,0.0,0.0,73.0,75.0,Southpaw,70.0,73.0,Orthodox,27.0,29.0
1446,2014-09-05,R,KO,Lightweight,2,134,0.0,0.0,0.0,0.0,1.0,0.0,164.0,82.0,http://ufcstats.com/fighter-details/3bad7ef643840f67,http://ufcstats.com/fighter-details/c58f51dedb310998,3,734,66.0,42.0,70.0,42.0,7.0,2.0,4.0,1.0,41.0,21.0,57.0,30.0,37.0,17.0,40.0,14.0,4.0,4.0,11.0,10.0,0.0,0.0,6.0,6.0,27.0,10.0,43.0,19.0,4.0,4.0,14.0,11.0,10.0,7.0,0.0,0.0,70.0,71.0,Orthodox,73.0,75.0,Southpaw,30.0,26.0
1447,2014-05-24,R,Dec,Lightweight,3,300,0.0,0.0,0.0,1.0,0.0,0.0,529.0,0.0,http://ufcstats.com/fighter-details/c58f51dedb310998,http://ufcstats.com/fighter-details/a8283a4f415e1eb9,3,1200,208.0,121.0,44.0,23.0,7.0,2.0,0.0,0.0,70.0,19.0,34.0,13.0,63.0,14.0,27.0,7.0,6.0,4.0,5.0,4.0,1.0,1.0,2.0,2.0,48.0,10.0,32.0,11.0,1.0,1.0,2.0,2.0,21.0,8.0,0.0,0.0,73.0,75.0,Southpaw,69.0,70.0,Southpaw,26.0,35.0
1448,2013-11-06,B,Sub,Lightweight,2,101,0.0,0.0,1.0,2.0,0.0,1.0,191.0,81.0,http://ufcstats.com/fighter-details/2e25c1d983c26311,http://ufcstats.com/fighter-details/c58f51dedb310998,3,701,27.0,13.0,21.0,9.0,3.0,2.0,2.0,1.0,18.0,4.0,19.0,7.0,9.0,0.0,16.0,5.0,5.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,13.0,0.0,19.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,71.0,Orthodox,73.0,75.0,Southpaw,26.0,25.0
1449,2013-07-27,B,Sub,Lightweight,2,299,1.0,0.0,0.0,2.0,0.0,0.0,162.0,192.0,http://ufcstats.com/fighter-details/c58f51dedb310998,http://ufcstats.com/fighter-details/47b9e0e7703a4868,3,899,66.0,35.0,86.0,66.0,5.0,2.0,0.0,0.0,53.0,24.0,38.0,24.0,46.0,18.0,29.0,15.0,6.0,5.0,9.0,9.0,1.0,1.0,0.0,0.0,51.0,23.0,31.0,17.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0,7.0,73.0,75.0,Southpaw,71.0,74.0,Orthodox,25.0,28.0
1450,2013-02-23,R,Sub,Lightweight,2,149,0.0,0.0,2.0,0.0,0.0,0.0,128.0,51.0,http://ufcstats.com/fighter-details/c58f51dedb310998,http://ufcstats.com/fighter-details/706f8e2b34e8e18b,3,749,54.0,9.0,55.0,18.0,5.0,1.0,0.0,0.0,50.0,5.0,55.0,18.0,46.0,3.0,42.0,11.0,4.0,2.0,13.0,7.0,0.0,0.0,0.0,0.0,46.0,3.0,50.0,13.0,4.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,73.0,75.0,Southpaw,68.0,72.0,Orthodox,25.0,28.0
1451,2012-06-01,R,Sub,Lightweight,1,167,0.0,0.0,1.0,0.0,0.0,0.0,65.0,0.0,http://ufcstats.com/fighter-details/c58f51dedb310998,http://ufcstats.com/fighter-details/59279a7c978f7da0,3,467,15.0,9.0,16.0,8.0,3.0,1.0,0.0,0.0,15.0,9.0,16.0,8.0,11.0,5.0,13.0,6.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,15.0,9.0,14.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,73.0,75.0,Southpaw,70.0,70.0,Orthodox,24.0,25.0
1452,2010-12-04,B,Dec,Lightweight,3,300,0.0,0.0,0.0,0.0,0.0,0.0,178.0,147.0,http://ufcstats.com/fighter-details/9f7787e56a6bc0f4,http://ufcstats.com/fighter-details/d7b2c0b53883ee80,3,1200,153.0,54.0,159.0,88.0,1.0,0.0,12.0,0.0,132.0,36.0,135.0,72.0,122.0,26.0,86.0,28.0,6.0,6.0,33.0,31.0,4.0,4.0,16.0,13.0,116.0,25.0,115.0,54.0,16.0,11.0,20.0,18.0,0.0,0.0,0.0,0.0,71.0,73.0,Orthodox,72.0,74.0,Southpaw,26.0,31.0
1453,2022-09-10,R,Sub,Catch Weight,1,133,0.0,0.0,2.0,0.0,0.0,0.0,116.0,0.0,http://ufcstats.com/fighter-details/767755fd74662dbf,http://ufcstats.com/fighter-details/3a46b268013afede,5,433,2.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,74.0,75.0,Orthodox,75.0,81.0,Orthodox,28.0,29.0
1454,2022-04-09,B,Dec,Welterweight,3,300,0.0,1.0,0.0,0.0,0.0,0.0,6.0,143.0,http://ufcstats.com/fighter-details/23024fdfc966410a,http://ufcstats.com/fighter-details/767755fd74662dbf,3,1200,223.0,141.0,239.0,124.0,5.0,0.0,3.0,2.0,200.0,119.0,223.0,108.0,166.0,89.0,191.0,84.0,24.0,22.0,22.0,14.0,10.0,8.0,10.0,10.0,178.0,99.0,191.0,87.0,10.0,9.0,13.0,11.0,12.0,11.0,19.0,10.0,70.0,71.0,Orthodox,74.0,75.0,Orthodox,35.0,27.0
1455,2021-10-30,B,Sub,Welterweight,1,196,0.0,0.0,0.0,3.0,0.0,0.0,0.0,181.0,http://ufcstats.com/fighter-details/e64b96c07d7ce999,http://ufcstats.com/fighter-details/767755fd74662dbf,3,496,1.0,0.0,62.0,58.0,0.0,0.0,2.0,1.0,1.0,0.0,25.0,25.0,1.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,72.0,71.0,Orthodox,74.0,75.0,Orthodox,33.0,27.0
1456,2020-09-19,R,KO,Middleweight,1,17,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,http://ufcstats.com/fighter-details/767755fd74662dbf,http://ufcstats.com/fighter-details/6ac9bc2953c47345,3,317,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,74.0,75.0,Orthodox,73.0,77.0,Southpaw,26.0,32.0
1457,2020-07-25,R,KO,Welterweight,1,189,0.0,0.0,1.0,0.0,0.0,0.0,179.0,0.0,http://ufcstats.com/fighter-details/767755fd74662dbf,http://ufcstats.com/fighter-details/f748267c4ab6c127,3,489,98.0,68.0,0.0,0.0,2.0,1.0,0.0,0.0,62.0,40.0,0.0,0.0,62.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,40.0,0.0,0.0,74.0,75.0,Orthodox,74.0,78.0,Orthodox,26.0,24.0
1458,2020-07-15,B,Sub,Middleweight,2,72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,354.0,http://ufcstats.com/fighter-details/e9ac7bfb65c25497,http://ufcstats.com/fighter-details/767755fd74662dbf,3,672,3.0,2.0,140.0,124.0,0.0,0.0,2.0,2.0,2.0,1.0,52.0,43.0,2.0,1.0,49.0,40.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,42.0,71.0,75.0,Southpaw,74.0,75.0,Orthodox,35.0,26.0
1459,2005-02-20,R,KO,Heavyweight,1,204,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/0693b2eab79198ea,http://ufcstats.com/fighter-details/371a1c91b24dec2b,3,804,67.0,34.0,16.0,4.0,0.0,0.0,1.0,0.0,65.0,32.0,16.0,4.0,57.0,26.0,13.0,1.0,5.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,58.0,27.0,16.0,4.0,5.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,72.0,74.0,Orthodox,74.0,76.0,Orthodox,24.0,34.0
1460,2004-12-31,R,Sub,Heavyweight,1,347,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/371a1c91b24dec2b,http://ufcstats.com/fighter-details/55b8dc4e54fe2c59,3,947,65.0,50.0,4.0,1.0,1.0,1.0,0.0,0.0,17.0,10.0,4.0,1.0,8.0,2.0,4.0,1.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,17.0,10.0,0.0,0.0,74.0,76.0,Orthodox,89.0,92.0,Orthodox,34.0,41.0
1461,2004-10-31,R,Sub,Heavyweight,2,295,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/371a1c91b24dec2b,http://ufcstats.com/fighter-details/60029bcf496bd707,3,1195,72.0,49.0,134.0,86.0,4.0,3.0,3.0,2.0,40.0,22.0,110.0,64.0,30.0,12.0,94.0,52.0,7.0,7.0,7.0,5.0,3.0,3.0,9.0,7.0,22.0,6.0,91.0,52.0,16.0,14.0,17.0,10.0,2.0,2.0,2.0,2.0,74.0,76.0,Orthodox,76.0,81.0,Orthodox,34.0,27.0
1462,2004-05-23,R,Dec,Heavyweight,2,300,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/371a1c91b24dec2b,http://ufcstats.com/fighter-details/eed2b71d77d95416,2,1200,93.0,61.0,165.0,117.0,5.0,4.0,2.0,0.0,57.0,28.0,106.0,60.0,55.0,27.0,75.0,38.0,2.0,1.0,7.0,2.0,0.0,0.0,24.0,20.0,34.0,13.0,81.0,43.0,9.0,6.0,25.0,17.0,14.0,9.0,0.0,0.0,74.0,76.0,Orthodox,74.0,76.0,Southpaw,33.0,33.0
1463,2004-02-15,R,Sub,Heavyweight,1,248,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/371a1c91b24dec2b,http://ufcstats.com/fighter-details/2ce6541127b0e232,2,548,35.0,28.0,2.0,1.0,1.0,1.0,0.0,0.0,6.0,3.0,2.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,74.0,76.0,Orthodox,68.0,70.0,Orthodox,33.0,29.0
1464,2009-10-06,R,Sub,Open Weight,2,87,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/ce6065baef021cf3,http://ufcstats.com/fighter-details/2c104b7e59a72629,2,987,56.0,49.0,80.0,45.0,11.0,2.0,0.0,0.0,21.0,14.0,42.0,13.0,10.0,3.0,40.0,11.0,11.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,14.0,3.0,0.0,0.0,2.0,0.0,15.0,13.0,26.0,10.0,69.0,71.0,Orthodox,86.0,89.0,Orthodox,33.0,28.0
1465,2008-12-31,R,KO,Heavyweight,1,392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,http://ufcstats.com/fighter-details/2c104b7e59a72629,2,992,17.0,15.0,35.0,5.0,0.0,0.0,0.0,0.0,16.0,14.0,34.0,4.0,2.0,1.0,30.0,4.0,3.0,3.0,3.0,0.0,11.0,10.0,1.0,0.0,15.0,13.0,33.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,73.0,Southpaw,86.0,89.0,Orthodox,34.0,28.0
1466,2007-12-31,R,Sub,Heavyweight,1,114,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/b8da6f5c80ae2d15,http://ufcstats.com/fighter-details/2c104b7e59a72629,2,714,13.0,13.0,14.0,5.0,2.0,0.0,1.0,1.0,2.0,2.0,14.0,5.0,2.0,2.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,5.0,72.0,74.0,Orthodox,86.0,89.0,Orthodox,31.0,27.0
1467,2023-02-04,Draw,Dec,Featherweight,3,300,0.0,0.0,0.0,0.0,1.0,0.0,238.0,334.0,http://ufcstats.com/fighter-details/e93b04e308913c2e,http://ufcstats.com/fighter-details/31f8081c7600da93,3,1200,114.0,79.0,80.0,39.0,0.0,0.0,10.0,5.0,78.0,50.0,58.0,20.0,37.0,11.0,41.0,10.0,24.0,23.0,10.0,7.0,17.0,16.0,7.0,3.0,54.0,27.0,54.0,17.0,2.0,2.0,4.0,3.0,22.0,21.0,0.0,0.0,70.0,70.0,Orthodox,71.0,71.0,Switch,31.0,31.0
1468,2019-12-21,B,KO,Featherweight,2,272,1.0,2.0,0.0,0.0,0.0,0.0,68.0,21.0,http://ufcstats.com/fighter-details/e93b04e308913c2e,http://ufcstats.com/fighter-details/f1d64ae34e088832,3,872,96.0,44.0,140.0,75.0,0.0,0.0,0.0,0.0,94.0,42.0,129.0,64.0,80.0,30.0,84.0,38.0,11.0,9.0,37.0,23.0,3.0,3.0,8.0,3.0,80.0,36.0,115.0,52.0,8.0,3.0,4.0,4.0,6.0,3.0,10.0,8.0,70.0,70.0,Orthodox,69.0,69.0,Switch,28.0,24.0
1469,2018-01-14,R,KO,Featherweight,2,156,1.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,http://ufcstats.com/fighter-details/18968f97ad34f15c,http://ufcstats.com/fighter-details/e93b04e308913c2e,5,756,133.0,49.0,80.0,45.0,0.0,0.0,0.0,0.0,133.0,49.0,79.0,44.0,111.0,32.0,51.0,24.0,6.0,6.0,7.0,3.0,16.0,11.0,21.0,17.0,124.0,42.0,76.0,42.0,3.0,3.0,3.0,2.0,6.0,4.0,0.0,0.0,69.0,71.0,Orthodox,70.0,70.0,Orthodox,31.0,26.0
1470,2016-12-10,R,Dec,Featherweight,3,300,0.0,0.0,0.0,0.0,1.0,0.0,150.0,53.0,http://ufcstats.com/fighter-details/d247691a6c0e9034,http://ufcstats.com/fighter-details/e93b04e308913c2e,3,1200,226.0,122.0,170.0,87.0,5.0,2.0,5.0,1.0,210.0,111.0,160.0,77.0,155.0,75.0,140.0,61.0,40.0,29.0,19.0,16.0,15.0,7.0,1.0,0.0,175.0,82.0,131.0,54.0,26.0,22.0,27.0,21.0,9.0,7.0,2.0,2.0,68.0,70.0,Orthodox,70.0,70.0,Orthodox,33.0,25.0
1471,2016-07-08,R,KO,Featherweight,1,162,1.0,0.0,0.0,0.0,0.0,0.0,17.0,118.0,http://ufcstats.com/fighter-details/e93b04e308913c2e,http://ufcstats.com/fighter-details/8a59d346dc976a10,3,462,11.0,6.0,17.0,13.0,0.0,0.0,2.0,2.0,7.0,4.0,5.0,2.0,7.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,6.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,70.0,70.0,Orthodox,67.0,70.0,Orthodox,25.0,31.0
1472,2015-11-28,R,KO,Featherweight,1,93,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,http://ufcstats.com/fighter-details/e93b04e308913c2e,http://ufcstats.com/fighter-details/b8aef0faf4ce9b31,3,393,26.0,18.0,19.0,8.0,0.0,0.0,1.0,0.0,26.0,18.0,19.0,8.0,25.0,17.0,16.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,20.0,13.0,19.0,8.0,1.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,70.0,70.0,Orthodox,68.0,67.0,Orthodox,24.0,29.0
1473,2014-11-22,B,KO,Featherweight,1,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,http://ufcstats.com/fighter-details/85d0fafb8b75d634,http://ufcstats.com/fighter-details/e93b04e308913c2e,3,318,4.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,15.0,10.0,3.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,69.0,71.0,Orthodox,70.0,70.0,Orthodox,25.0,23.0
