,Date,Winner,Method,Referee,N_rounds,W_round,W_round_time,R_fighter,B_fighter,R_KD,B_KD,R_sub_att,B_sub_att,R_rev,B_rev,R_ctrl,B_ctrl,R_total_str_att,R_total_str_land,B_total_str_att,B_total_str_land,R_TD_att,R_TD_land,B_TD_att,B_TD_land,R_sig_str_att,R_sig_str_land,B_sig_str_att,B_sig_str_land,R_sig_str_head_att,R_sig_str_head_land,B_sig_str_head_att,B_sig_str_head_land,R_sig_str_body_att,R_sig_str_body_land,B_sig_str_body_att,B_sig_str_body_land,R_sig_str_leg_att,R_sig_str_leg_land,B_sig_str_leg_att,B_sig_str_leg_land,R_sig_str_dist_att,R_sig_str_dist_land,B_sig_str_dist_att,B_sig_str_dist_land,R_sig_str_clinch_att,R_sig_str_clinch_land,B_sig_str_clinch_att,B_sig_str_clinch_land,R_sig_str_ground_att,R_sig_str_ground_land,B_sig_str_ground_att,B_sig_str_ground_land
79,2023-04-08,Loopy Godinez,Decision - Split,Larry Folsom,3,3,0 days 00:05:00,Cynthia Calvillo,Loopy Godinez,0,0,0,0,0,0,0 days 00:01:15,0 days 00:00:01,338,107,188,93,2,1,2,0,333,104,180,87,249,58,146,65,64,30,24,15,20,16,10,7,333,104,178,87,0,0,2,0,0,0,0,0
80,2023-04-08,Ignacio Bahamondes,Decision - Unanimous,Andrew Glenn,3,3,0 days 00:05:00,Ignacio Bahamondes,Trey Ogden,0,0,0,0,0,0,0 days 00:00:00,0 days 00:00:00,200,99,109,42,0,0,1,0,200,99,109,42,88,28,81,24,65,30,15,10,47,41,13,8,200,99,109,42,0,0,0,0,0,0,0,0
81,2023-04-08,Steve Garcia,KO/TKO,Larry Folsom,3,2,0 days 00:00:36,Shayilan Nuerdanbieke,Steve Garcia,1,1,0,0,0,0,0 days 00:03:34,0 days 00:00:15,63,31,77,50,2,1,0,0,35,18,40,17,31,15,37,14,4,3,3,3,0,0,0,0,16,8,35,12,0,0,1,1,19,10,4,4
82,2023-04-08,Sam Hughes,Decision - Unanimous,Andrew Glenn,3,3,0 days 00:05:00,Jaqueline Amorim,Sam Hughes,0,0,3,0,0,1,0 days 00:03:42,0 days 00:07:02,109,52,176,107,10,2,1,1,52,12,104,46,42,12,101,45,7,0,3,1,3,0,0,0,49,11,62,19,0,0,7,6,3,1,35,21
83,2023-03-25,Cory Sandhagen,Decision - Split,Dan Miragliotta,5,5,0 days 00:05:00,Marlon Vera,Cory Sandhagen,0,0,1,0,0,0,0 days 00:00:09,0 days 00:07:08,177,73,378,187,1,0,12,3,158,58,280,128,105,28,226,84,29,13,23,16,24,17,31,28,152,53,241,107,5,5,3,2,1,0,36,19
84,2023-03-25,Holly Holm,Decision - Unanimous,Jacob Montalvo,3,3,0 days 00:05:00,Holly Holm,Yana Santos,0,0,0,0,0,0,0 days 00:09:49,0 days 00:01:19,163,105,185,120,6,4,0,0,63,32,46,21,49,23,22,3,12,8,9,8,2,1,15,10,33,14,37,15,5,4,9,6,25,14,0,0
85,2023-03-25,Nate Landwehr,Submission,Jason Herzog,3,2,0 days 00:04:11,Nate Landwehr,Austin Lingo,0,0,1,0,0,0,0 days 00:00:24,0 days 00:00:00,160,68,148,50,2,1,0,0,153,64,146,48,104,36,116,28,25,9,26,17,24,19,4,3,148,61,146,48,1,0,0,0,4,3,0,0
86,2023-03-25,Maycee Barber,Decision - Split,Kerry Hatley,3,3,0 days 00:05:00,Andrea Lee,Maycee Barber,0,0,0,0,0,1,0 days 00:05:20,0 days 00:00:45,125,57,158,66,5,5,2,2,103,39,127,48,57,10,97,31,27,15,20,9,19,14,10,8,97,34,113,38,5,4,7,3,1,1,7,7
87,2023-03-25,Albert Duraev,Decision - Split,Kerry Hatley,3,3,0 days 00:05:00,Chidi Njokuani,Albert Duraev,0,0,0,0,0,0,0 days 00:00:00,0 days 00:04:02,104,44,159,68,0,0,3,2,99,40,123,45,68,18,90,21,21,15,6,2,10,7,27,22,98,39,101,34,1,1,0,0,0,0,22,11
88,2023-03-25,Daniel Pineda,Submission,Jason Herzog,3,2,0 days 00:02:50,Daniel Pineda,Tucker Lutz,1,0,2,0,0,0,0 days 00:02:20,0 days 00:01:27,66,41,84,33,2,1,4,0,45,24,78,28,24,10,61,17,10,4,11,8,11,10,6,3,41,22,71,22,4,2,7,6,0,0,0,0
89,2023-03-25,Lucas Alexander,Decision - Unanimous,Jacob Montalvo,3,3,0 days 00:05:00,Steven Peterson,Lucas Alexander,0,1,0,0,0,0,0 days 00:00:31,0 days 00:00:55,102,27,159,86,4,0,0,0,101,26,158,85,67,8,108,43,18,9,27,20,16,9,23,22,99,25,142,78,2,1,1,1,0,0,15,6
90,2023-03-25,Trevin Giles,Decision - Split,Kerry Hatley,3,3,0 days 00:05:00,Trevin Giles,Preston Parsons,0,0,0,3,2,1,0 days 00:04:14,0 days 00:05:16,129,71,130,62,1,0,11,3,108,55,95,42,102,51,77,24,6,4,6,6,0,0,12,12,83,34,84,34,9,7,10,7,16,14,1,1
91,2023-03-25,CJ Vergara,KO/TKO,Jason Herzog,3,2,0 days 00:04:04,CJ Vergara,Daniel Lacerda,0,2,1,2,0,0,0 days 00:02:54,0 days 00:00:40,164,98,120,51,0,0,2,1,144,83,117,48,103,57,94,32,29,16,17,11,12,10,6,5,65,34,106,42,2,0,7,4,77,49,4,2
92,2023-03-25,Victor Altamirano,Decision - Unanimous,Kerry Hatley,3,3,0 days 00:05:00,Victor Altamirano,Vinicius Salvador,0,0,0,0,0,0,0 days 00:05:04,0 days 00:00:21,171,109,168,83,22,3,6,1,118,62,130,47,69,28,102,26,27,14,21,15,22,20,7,6,106,54,119,39,6,4,7,4,6,4,4,4
93,2023-03-18,Leon Edwards,Decision - Majority,Herb Dean,5,5,0 days 00:05:00,Leon Edwards,Kamaru Usman,0,0,0,0,0,0,0 days 00:00:00,0 days 00:05:03,164,123,232,113,1,0,15,4,161,120,205,87,69,34,163,57,39,36,34,24,53,50,8,6,150,111,177,65,11,9,27,21,0,0,1,1
94,2023-03-18,Justin Gaethje,Decision - Majority,Marc Goddard,3,3,0 days 00:05:00,Justin Gaethje,Rafael Fiziev,0,0,0,0,0,0,0 days 00:00:05,0 days 00:00:00,174,106,169,97,3,1,0,0,171,103,169,97,142,81,100,38,15,14,61,52,14,8,8,7,147,84,151,81,24,19,18,16,0,0,0,0
95,2023-03-18,Gunnar Nelson,Submission,Rich Mitchell,3,1,0 days 00:04:51,Gunnar Nelson,Bryan Barberena,0,0,1,0,0,0,0 days 00:03:13,0 days 00:00:00,21,20,23,18,2,1,0,0,11,10,12,7,9,8,7,3,2,2,0,0,0,0,5,4,2,1,11,6,2,2,0,0,7,7,1,1
96,2023-03-18,Jennifer Maia,Decision - Unanimous,Herb Dean,3,3,0 days 00:05:00,Jennifer Maia,Casey O'Neill,0,0,0,0,0,0,0 days 00:01:23,0 days 00:00:00,355,151,264,137,4,0,1,0,349,145,264,137,321,123,226,108,16,11,32,24,12,11,6,5,321,124,254,129,28,21,10,8,0,0,0,0
97,2023-03-18,Marvin Vettori,Decision - Unanimous,Marc Goddard,3,3,0 days 00:05:00,Marvin Vettori,Roman Dolidze,0,0,0,0,0,0,0 days 00:00:00,0 days 00:00:14,218,106,192,71,0,0,1,0,218,106,192,71,165,60,169,52,13,8,15,11,40,38,8,8,212,100,180,67,6,6,12,4,0,0,0,0
98,2023-03-18,Jack Shore,Submission,Rich Mitchell,3,2,0 days 00:04:27,Jack Shore,Makwan Amirkhani,0,0,1,0,0,0,0 days 00:02:15,0 days 00:03:31,64,45,28,14,1,1,3,1,46,28,24,10,40,23,19,6,4,4,5,4,2,1,0,0,39,22,20,6,2,2,4,4,5,4,0,0
99,2023-03-18,Chris Duncan,Decision - Split,Lukasz Bosacki,3,3,0 days 00:05:00,Chris Duncan,Omar Morales,0,0,0,0,0,1,0 days 00:06:31,0 days 00:00:02,92,62,86,53,14,5,0,0,83,53,80,47,25,12,64,32,21,17,6,5,37,24,10,10,73,43,73,41,3,3,6,5,7,7,1,1
100,2023-03-18,Yanal Ashmouz,KO/TKO,Marc Goddard,3,1,0 days 00:01:15,Sam Patterson,Yanal Ashmouz,0,0,0,0,0,0,0 days 00:00:00,0 days 00:00:07,7,2,20,15,0,0,1,1,7,2,20,15,4,1,18,14,0,0,0,0,3,1,2,1,7,2,4,2,0,0,0,0,0,0,16,13
101,2023-03-18,Muhammad Mokaev,Submission,Herb Dean,3,3,0 days 00:04:32,Muhammad Mokaev,Jafel Filho,0,0,2,2,0,1,0 days 00:08:15,0 days 00:00:50,104,79,87,54,8,4,0,0,30,16,37,9,15,4,23,1,10,8,2,2,5,4,12,6,25,12,36,9,0,0,0,0,5,4,1,0
102,2023-03-18,Lerone Murphy,Decision - Split,Rich Mitchell,3,3,0 days 00:05:00,Lerone Murphy,Gabriel Santos,0,0,0,0,0,0,0 days 00:02:18,0 days 00:04:00,183,115,141,87,2,1,11,5,161,93,122,69,117,59,73,32,37,27,34,24,7,7,15,13,144,77,105,55,12,12,15,14,5,4,2,0
103,2023-03-18,Christian Duncan,KO/TKO,Lukasz Bosacki,3,1,0 days 00:01:52,Christian Duncan,Dusko Todorovic,0,0,0,0,0,0,0 days 00:00:38,0 days 00:00:00,19,14,8,6,0,0,0,0,14,9,6,4,8,3,0,0,2,2,3,2,4,4,3,2,13,8,6,4,1,1,0,0,0,0,0,0
104,2023-03-18,Jake Hadley,KO/TKO,Marc Goddard,3,1,0 days 00:01:01,Jake Hadley,Malcolm Gordon,1,0,0,0,0,0,0 days 00:00:04,0 days 00:00:00,24,13,15,3,0,0,0,0,21,10,15,3,18,7,13,1,2,2,0,0,1,1,2,2,15,5,15,3,0,0,0,0,6,5,0,0
105,2023-03-18,Joanne Wood,Decision - Split,Herb Dean,3,3,0 days 00:05:00,Joanne Wood,Luana Carolina,0,0,0,0,0,0,0 days 00:01:50,0 days 00:00:42,278,177,222,123,4,2,0,0,228,131,199,100,142,61,144,55,53,46,40,34,33,24,15,11,177,84,165,75,50,46,34,25,1,1,0,0
106,2023-03-18,Draw,Decision - Majority,Rich Mitchell,3,3,0 days 00:05:00,Jai Herbert,Ludovit Klein,0,0,0,0,0,0,0 days 00:02:54,0 days 00:03:14,168,96,132,78,3,1,3,2,90,43,97,47,59,15,75,30,19,17,15,11,12,11,7,6,68,24,76,30,13,12,19,15,9,7,2,2
107,2023-03-18,Veronica Hardy,Decision - Unanimous,Lukasz Bosacki,3,3,0 days 00:05:00,Juliana Miller,Veronica Hardy,0,0,3,0,0,0,0 days 00:01:19,0 days 00:07:36,98,49,95,78,3,0,4,4,79,30,77,62,63,20,52,39,14,9,14,12,2,1,11,11,65,22,43,32,9,7,6,5,5,1,28,25
108,2023-03-11,Merab Dvalishvili,Decision - Unanimous,Herb Dean,5,5,0 days 00:05:00,Petr Yan,Merab Dvalishvili,0,0,0,0,0,0,0 days 00:01:50,0 days 00:06:53,155,87,401,202,5,1,49,11,143,75,338,147,105,41,260,91,19,16,52,35,19,18,26,21,132,66,312,129,11,9,26,18,0,0,0,0
109,2023-03-11,Alexander Volkov,KO/TKO,Mark Smith,3,1,0 days 00:02:16,Alexander Volkov,Alexandr Romanov,0,0,0,0,0,0,0 days 00:01:03,0 days 00:00:38,35,27,1,0,0,0,5,0,15,12,1,0,11,8,1,0,4,4,0,0,0,0,0,0,7,4,1,0,3,3,0,0,5,5,0,0
110,2023-03-11,Nikita Krylov,Submission,Herb Dean,3,1,0 days 00:03:38,Nikita Krylov,Ryan Spann,0,0,2,1,2,2,0 days 00:02:39,0 days 00:00:32,31,24,11,5,2,2,2,1,12,7,11,5,7,2,10,4,2,2,1,1,3,3,0,0,7,3,9,4,4,3,1,1,1,1,1,0
111,2023-03-11,Jonathan Martinez,Decision - Unanimous,Keith Peterson,3,3,0 days 00:05:00,Said Nurmagomedov,Jonathan Martinez,0,0,2,1,0,0,0 days 00:04:21,0 days 00:06:09,134,101,96,78,9,3,1,0,78,47,55,38,50,25,25,13,19,14,8,7,9,8,22,18,57,31,37,22,14,12,15,13,7,4,3,3
112,2023-03-11,Mario Bautista,Submission,Chris Tognoni,3,1,0 days 00:03:18,Mario Bautista,Guido Cannetti,0,0,1,0,0,0,0 days 00:02:36,0 days 00:00:16,6,5,8,5,4,3,1,1,4,3,5,2,3,2,1,0,1,1,1,0,0,0,3,2,1,0,5,2,1,1,0,0,2,2,0,0
113,2023-03-11,Vitor Petrino,Decision - Unanimous,Mark Smith,3,3,0 days 00:05:00,Vitor Petrino,Anton Turkalj,0,0,1,0,4,1,0 days 00:06:13,0 days 00:04:40,104,60,95,69,9,7,15,5,82,39,56,33,66,27,36,19,13,10,11,7,3,2,9,7,65,28,45,22,6,2,5,5,11,9,6,6
114,2023-03-11,Karl Williams,Decision - Unanimous,Herb Dean,3,3,0 days 00:05:00,Karl Williams,Lukasz Brzeski,1,0,0,0,0,0,0 days 00:10:13,0 days 00:00:29,168,120,72,49,13,8,1,0,58,38,46,26,50,31,39,19,5,4,5,5,3,3,2,2,34,22,40,22,5,2,5,4,19,14,1,0
115,2023-03-11,Davey Grant,Submission,Keith Peterson,3,3,0 days 00:04:43,Raphael Assuncao,Davey Grant,0,1,0,1,0,0,0 days 00:04:17,0 days 00:00:52,85,67,154,80,12,5,0,0,58,42,138,65,29,16,91,28,8,8,28,18,21,18,19,19,53,38,132,59,4,3,4,4,1,1,2,2
116,2023-03-11,Josh Fremd,Submission,Chris Tognoni,3,2,0 days 00:03:00,Sedriques Dumas,Josh Fremd,0,0,0,2,1,1,0 days 00:00:07,0 days 00:04:27,47,23,78,48,1,0,2,2,44,20,61,33,26,8,48,21,5,2,7,6,13,10,6,6,43,19,55,27,1,1,4,4,0,0,2,2
117,2023-03-11,Victor Henry,Decision - Split,Mark Smith,3,3,0 days 00:05:00,Victor Henry,Tony Gravely,0,0,2,0,1,0,0 days 00:01:20,0 days 00:03:22,281,190,169,90,0,0,17,3,244,154,154,75,176,92,113,44,60,55,29,20,8,7,12,11,183,102,127,52,55,46,22,18,6,6,5,5
118,2023-03-11,Ariane Lipski,Decision - Unanimous,Keith Peterson,3,3,0 days 00:05:00,Ariane Lipski,JJ Aldrich,0,0,0,0,0,0,0 days 00:00:19,0 days 00:01:16,216,113,106,56,2,2,12,0,204,101,99,49,134,47,92,42,56,42,4,4,14,12,3,3,176,77,95,45,28,24,4,4,0,0,0,0
119,2023-03-11,Bruno Silva,Submission,Chris Tognoni,3,2,0 days 00:01:23,Tyson Nam,Bruno Silva,0,1,0,1,0,0,0 days 00:00:00,0 days 00:00:53,38,12,50,27,0,0,1,0,38,12,45,23,31,6,33,14,4,3,8,5,3,3,4,4,38,12,38,21,0,0,1,0,0,0,6,2
120,2023-03-11,Carlston Harris,Decision - Unanimous,Keith Peterson,3,3,0 days 00:05:00,Carlston Harris,Jared Gooden,0,0,0,0,0,0,0 days 00:09:38,0 days 00:00:02,194,140,126,93,12,5,0,0,110,63,84,51,99,52,49,22,10,10,27,21,1,1,8,8,74,35,74,41,15,11,10,10,21,17,0,0
121,2023-03-04,Jon Jones,Submission,Marc Goddard,5,1,0 days 00:02:04,Jon Jones,Ciryl Gane,0,0,1,0,0,0,0 days 00:00:57,0 days 00:00:00,14,8,9,7,2,2,0,0,10,5,8,6,5,2,3,1,1,0,2,2,4,3,3,3,10,5,8,6,0,0,0,0,0,0,0,0
122,2023-03-04,Alexa Grasso,Submission,Jason Herzog,5,4,0 days 00:04:34,Valentina Shevchenko,Alexa Grasso,0,0,0,1,0,0,0 days 00:05:24,0 days 00:01:22,228,167,308,182,6,4,2,0,145,87,181,59,121,68,137,31,12,8,18,12,12,11,26,16,133,80,172,50,7,2,8,8,5,5,1,1
123,2023-03-04,Shavkat Rakhmonov,Submission,Herb Dean,3,3,0 days 00:04:17,Geoff Neal,Shavkat Rakhmonov,0,0,0,1,0,0,0 days 00:01:12,0 days 00:03:43,145,69,186,120,0,0,4,0,145,69,179,113,136,63,130,69,6,4,44,39,3,2,5,5,129,57,131,74,16,12,48,39,0,0,0,0
124,2023-03-04,Mateusz Gamrot,Decision - Split,Mark Smith,3,3,0 days 00:05:00,Mateusz Gamrot,Jalin Turner,0,1,0,0,0,0,0 days 00:06:52,0 days 00:00:32,109,89,119,62,12,4,1,0,42,29,97,40,30,18,72,23,3,2,22,14,9,9,3,3,32,21,90,33,2,2,4,4,8,6,3,3
125,2023-03-04,Bo Nickal,Submission,Keith Peterson,3,1,0 days 00:02:54,Bo Nickal,Jamie Pickett,0,0,2,0,0,0,0 days 00:02:30,0 days 00:00:00,6,3,2,1,4,1,0,0,4,1,2,1,2,0,1,0,2,1,1,1,0,0,0,0,1,0,1,0,3,1,1,1,0,0,0,0
126,2023-03-04,Cody Garbrandt,Decision - Unanimous,Jason Herzog,3,3,0 days 00:05:00,Cody Garbrandt,Trevin Jones,0,0,0,1,0,0,0 days 00:02:32,0 days 00:01:39,40,33,79,30,3,2,2,1,33,26,69,20,14,8,50,9,15,14,14,8,4,4,5,3,28,21,64,15,2,2,1,1,3,3,4,4
127,2023-03-04,Dricus Du Plessis,KO/TKO,Herb Dean,3,2,0 days 00:04:59,Derek Brunson,Dricus Du Plessis,0,1,1,1,1,0,0 days 00:02:30,0 days 00:01:25,90,43,132,84,2,1,2,1,84,37,115,71,71,27,97,55,12,9,9,8,1,1,9,8,74,30,95,53,5,3,3,3,5,4,17,15
128,2023-03-04,Amanda Ribas,Decision - Unanimous,Keith Peterson,3,3,0 days 00:05:00,Viviane Araujo,Amanda Ribas,0,0,2,0,0,0,0 days 00:00:00,0 days 00:08:20,162,86,320,205,0,0,2,2,115,46,183,98,105,37,149,71,6,5,16,11,4,4,18,16,114,45,176,93,0,0,0,0,1,1,7,5
129,2023-03-04,Marc-Andre Barriault,KO/TKO,Mark Smith,3,2,0 days 00:04:12,Julian Marquez,Marc-Andre Barriault,0,0,0,0,0,0,0 days 00:00:00,0 days 00:01:29,172,83,246,127,1,0,0,0,171,82,222,109,142,63,202,91,18,10,20,18,11,9,0,0,141,63,133,60,30,19,89,49,0,0,0,0
130,2023-03-04,Ian Garry,KO/TKO,Marc Goddard,3,3,0 days 00:04:22,Ian Garry,Song Kenan,1,1,0,0,0,0,0 days 00:00:05,0 days 00:00:44,231,127,120,61,0,0,3,2,231,127,110,55,149,58,69,18,46,36,9,8,36,33,32,29,220,119,94,45,1,1,8,7,10,7,8,3
131,2023-03-04,Cameron Saaiman,Decision - Majority,Herb Dean,3,3,0 days 00:05:00,Mana Martinez,Cameron Saaiman,0,1,0,0,0,0,0 days 00:00:00,0 days 00:04:07,160,63,272,146,0,0,1,1,148,60,240,117,125,40,175,66,18,15,30,23,5,5,35,28,144,58,191,85,4,2,3,1,0,0,46,31
132,2023-03-04,Tabatha Ricci,Submission,Jason Herzog,3,2,0 days 00:02:14,Jessica Penne,Tabatha Ricci,0,0,0,1,0,0,0 days 00:00:00,0 days 00:05:14,44,19,109,81,1,0,5,4,25,6,54,36,20,4,35,19,4,2,2,2,1,0,17,15,23,4,32,15,1,1,2,2,1,1,20,19
133,2023-03-04,Farid Basharat,Decision - Unanimous,Keith Peterson,3,3,0 days 00:05:00,Da'Mon Blackshear,Farid Basharat,0,0,1,0,1,0,0 days 00:02:38,0 days 00:05:28,164,91,115,76,6,1,6,3,117,46,96,58,79,23,70,36,16,12,17,14,22,11,9,8,106,36,79,42,8,7,5,4,3,3,12,12
134,2023-03-04,Loik Radzhabov,Decision - Unanimous,Mark Smith,3,3,0 days 00:05:00,Esteban Ribovics,Loik Radzhabov,1,0,1,0,1,0,0 days 00:00:31,0 days 00:07:39,162,98,117,67,1,0,21,11,129,66,85,40,114,52,78,33,12,11,6,6,3,3,1,1,124,61,81,37,1,1,2,1,4,4,2,2
135,2023-02-25,Brendan Allen,Submission,Jason Herzog,3,3,0 days 00:04:25,Andre Muniz,Brendan Allen,0,0,0,2,0,0,0 days 00:00:15,0 days 00:04:12,114,45,129,64,3,0,1,1,112,43,102,42,88,25,76,21,13,8,16,12,11,10,10,9,111,43,98,40,1,0,0,0,0,0,4,2
136,2023-02-25,Augusto Sakai,Decision - Unanimous,Kerry Hatley,3,3,0 days 00:05:00,Augusto Sakai,Don'Tale Mayes,0,0,0,0,0,0,0 days 00:08:51,0 days 00:02:46,173,107,121,77,2,1,1,0,95,53,62,29,65,27,46,15,22,18,12,10,8,8,4,4,49,21,56,24,42,30,6,5,4,2,0,0
137,2023-02-25,Tatiana Suarez,Submission,Chris Tognoni,3,2,0 days 00:02:51,Tatiana Suarez,Montana De La Rosa,0,0,1,0,0,0,0 days 00:05:45,0 days 00:00:37,43,37,46,36,6,2,0,0,13,10,11,5,1,0,10,4,10,8,1,1,2,2,0,0,5,3,7,1,8,7,4,4,0,0,0,0
138,2023-02-25,Mike Malott,Submission,Mark Smith,3,1,0 days 00:04:15,Mike Malott,Yohan Lainesse,0,0,1,0,0,0,0 days 00:01:36,0 days 00:00:00,28,20,4,1,1,1,0,0,17,9,4,1,8,3,3,1,7,4,0,0,2,2,1,0,17,9,4,1,0,0,0,0,0,0,0,0
139,2023-02-25,Trevor Peek,KO/TKO,Kerry Hatley,3,1,0 days 00:04:59,Erick Gonzalez,Trevor Peek,0,2,0,0,0,0,0 days 00:02:15,0 days 00:00:16,35,11,86,51,6,4,1,0,29,7,86,51,27,5,70,38,1,1,11,8,1,1,5,5,28,7,67,36,1,0,12,9,0,0,7,6
140,2023-02-25,Jasmine Jasudavicius,Decision - Unanimous,Chris Tognoni,3,3,0 days 00:05:00,Jasmine Jasudavicius,Gabriella Fernandes,0,0,0,0,0,0,0 days 00:11:31,0 days 00:00:04,215,149,86,54,8,4,1,0,54,24,56,26,46,17,37,10,4,3,10,8,4,4,9,8,40,16,55,25,1,1,1,1,13,7,0,0
141,2023-02-25,Jordan Leavitt,KO/TKO,Jason Herzog,3,1,0 days 00:02:27,Jordan Leavitt,Victor Martinez,1,0,0,0,0,0,0 days 00:00:46,0 days 00:00:00,38,18,31,9,2,0,0,0,35,17,28,7,21,8,20,4,10,6,1,0,4,3,7,3,22,8,28,7,7,5,0,0,6,4,0,0
142,2023-02-25,Ode Osbourne,Decision - Split,Kerry Hatley,3,3,0 days 00:05:00,Ode Osbourne,Charles Johnson,0,0,0,0,0,0,0 days 00:02:53,0 days 00:01:18,157,50,147,74,10,3,5,1,154,48,127,60,110,17,78,28,15,10,24,10,29,21,25,22,150,45,101,42,4,3,25,17,0,0,1,1
143,2023-02-25,Joe Solecki,Submission,Jason Herzog,3,2,0 days 00:04:55,Joe Solecki,Carl Deaton,0,0,3,0,0,0,0 days 00:08:51,0 days 00:00:00,67,49,29,13,3,2,0,0,8,2,12,1,6,1,10,1,1,0,2,0,1,1,0,0,6,1,12,1,2,1,0,0,0,0,0,0
144,2023-02-25,Nurullo Aliev,Decision - Majority,Mark Smith,3,3,0 days 00:05:00,Rafael Alves,Nurullo Aliev,0,0,2,0,1,1,0 days 00:01:18,0 days 00:10:51,36,25,140,92,0,0,4,3,17,6,45,19,11,2,42,19,3,2,1,0,3,2,2,0,17,6,10,1,0,0,0,0,0,0,35,18
145,2023-02-18,Erin Blanchfield,Submission,Herb Dean,5,2,0 days 00:01:37,Jessica Andrade,Erin Blanchfield,0,0,0,1,0,0,0 days 00:00:00,0 days 00:01:03,147,56,124,53,1,0,3,1,143,53,120,51,107,28,105,38,16,5,4,2,20,20,11,11,137,50,117,50,6,3,3,1,0,0,0,0
146,2023-02-18,Zac Pauga,Decision - Unanimous,Mark Smith,3,3,0 days 00:05:00,Jordan Wright,Zac Pauga,0,0,0,0,0,0,0 days 00:00:13,0 days 00:08:40,261,199,114,85,1,0,6,0,78,29,85,59,55,15,54,31,21,13,24,21,2,1,7,7,65,18,42,21,13,11,43,38,0,0,0,0
147,2023-02-18,Jamal Pogues,Decision - Unanimous,Jacob Montalvo,3,3,0 days 00:05:00,Josh Parisian,Jamal Pogues,0,0,0,0,0,0,0 days 00:01:12,0 days 00:05:49,137,51,79,49,2,1,11,5,113,37,60,33,85,19,56,29,23,14,3,3,5,4,1,1,110,35,47,20,3,2,9,9,0,0,4,4
148,2023-02-18,Marcin Prachnio,Decision - Unanimous,Chris Tognoni,3,3,0 days 00:05:00,William Knight,Marcin Prachnio,0,0,0,0,0,0,0 days 00:00:00,0 days 00:00:00,33,8,144,79,3,0,0,0,33,8,144,79,13,0,36,9,8,2,25,7,12,6,83,63,33,8,144,79,0,0,0,0,0,0,0,0
149,2023-02-18,Alexander Hernandez,Decision - Unanimous,Herb Dean,3,3,0 days 00:05:00,Jim Miller,Alexander Hernandez,0,0,1,0,0,1,0 days 00:00:40,0 days 00:00:23,186,68,238,111,1,0,1,0,185,67,234,108,137,32,169,62,25,16,50,39,23,19,15,7,182,64,223,98,3,3,3,3,0,0,8,7
150,2023-02-18,Nazim Sadykhov,TKO - Doctor's Stoppage,Mark Smith,3,3,0 days 00:00:38,Nazim Sadykhov,Evan Elder,0,1,0,0,0,0,0 days 00:00:19,0 days 00:01:33,141,71,158,84,1,1,6,1,132,64,142,70,103,38,87,25,20,19,46,36,9,7,9,9,118,54,129,60,14,10,13,10,0,0,0,0
151,2023-02-18,Mayra Bueno Silva,Submission,Jacob Montalvo,3,2,0 days 00:04:45,Lina Lansberg,Mayra Bueno Silva,0,0,0,1,1,0,0 days 00:00:21,0 days 00:05:09,72,40,90,58,0,0,3,2,50,25,69,39,41,16,38,13,7,7,20,17,2,2,11,9,43,18,47,21,7,7,13,11,0,0,9,7
152,2023-02-18,Jamall Emmers,Decision - Unanimous,Chris Tognoni,3,3,0 days 00:05:00,Jamall Emmers,Khusein Askhabov,0,0,0,0,0,2,0 days 00:04:45,0 days 00:00:58,170,79,127,40,3,1,6,0,144,62,114,30,82,27,88,15,26,18,9,7,36,17,17,8,119,44,104,25,12,10,10,5,13,8,0,0
153,2023-02-18,Philipe Lins,KO/TKO,Mark Smith,3,1,0 days 00:00:49,Ovince Saint Preux,Philipe Lins,0,1,0,0,0,0,0 days 00:00:00,0 days 00:00:02,3,1,44,18,0,0,0,0,3,1,44,18,1,0,43,17,0,0,1,1,2,1,0,0,3,1,38,13,0,0,5,4,0,0,1,1
154,2023-02-18,AJ Fletcher,Submission,Jacob Montalvo,3,2,0 days 00:01:37,AJ Fletcher,Themba Gorimbo,0,0,1,0,1,1,0 days 00:03:21,0 days 00:02:00,35,23,26,15,0,0,2,2,17,7,10,6,13,6,6,2,1,0,3,3,3,1,1,1,7,1,9,5,1,1,1,1,9,5,0,0
155,2023-02-18,Clayton Carpenter,Submission,Chris Tognoni,3,1,0 days 00:03:13,Clayton Carpenter,Juancamilo Ronderos,0,0,3,0,1,0,0 days 00:01:19,0 days 00:01:22,5,3,56,46,0,0,1,1,5,3,7,1,4,2,6,0,1,1,0,0,0,0,1,1,5,3,4,1,0,0,0,0,0,0,3,0
156,2023-02-11,Islam Makhachev,Decision - Unanimous,Marc Goddard,5,5,0 days 00:05:00,Islam Makhachev,Alexander Volkanovski,0,1,0,0,0,0,0 days 00:07:37,0 days 00:02:55,135,95,255,164,9,4,4,0,95,57,143,70,72,36,96,37,20,18,33,21,3,3,14,12,82,45,125,58,13,12,10,6,0,0,8,6
157,2023-02-11,Yair Rodriguez,Submission,Jason Herzog,5,2,0 days 00:04:19,Yair Rodriguez,Josh Emmett,0,0,1,0,0,0,0 days 00:00:00,0 days 00:03:01,143,98,72,35,0,0,4,1,107,62,52,22,76,36,44,17,22,18,7,4,9,8,1,1,87,47,40,13,9,7,2,1,11,8,10,8
